N2 Surplus,Corn Yield,Soybean Yield,Ethanol Production
-25.71516184195829,212.97462604977954,49.01971859246328,42980498.73244895
-30.916231327935776,226.4902822958593,42.65423681926222,52833696.17793901
-10.80779755962044,207.20045944579942,51.741497256540015,45154068.95652367
-41.94103553261317,236.79030331408467,41.81781985884095,52874313.36140365
-30.389801673165834,218.71373948355358,44.78652044800788,49341373.45146114
-5.9161406993193,210.85807156765986,49.41159176269525,49348948.95420208
-3.7862569796783134,200.0368963180881,54.337669054096295,49118819.84663095
-17.84476941868195,213.10481281179273,50.47268601848782,46113724.87176629
-23.546075540254662,213.48950215718105,50.77959257229327,50456262.65226973
-29.944328772933773,224.875148899775,45.62242097067474,51249041.93675575
-32.8946661284717,226.58262411527903,40.59941913927196,54941627.80920335
-23.579843677583966,220.33131182053512,42.02422972114368,50889777.6725232
-30.797801057353695,220.26722414070537,45.31305319074954,50198895.97632227
-26.67057529254123,210.5629889267566,49.1603452874167,48956741.38868639
-32.13300259431662,209.480370085912,50.60863146886982,9033737.895612871
-36.62876594590779,203.13185342636643,51.37184042874742,8947006.673829991
-31.88496467788059,199.72762684759437,52.24594352505278,8582503.84237305
-44.90524782858907,207.53395726788767,50.8782605863687,9554946.406196455
-36.24074134725919,203.24198335452274,52.173976501561356,6862050.954319418
-59.70612819436005,210.03958844682893,48.84661380285661,9347963.112329803
-54.2101197656018,206.20596546034176,51.428329463389446,9335575.04664398
-59.35312061217783,221.46283412634511,46.880525178590005,11215861.215141637
-45.93439529944999,200.6735195124984,53.59602020327611,10470967.655464996
-46.77443776688716,206.24324085784065,51.241917298151975,10603332.125470314
-66.1405111510123,208.2235536840726,51.411532202085255,13101817.458082775
-43.9364769041762,213.738294909479,45.579437084630854,10988666.195461255
-62.78680000883378,231.7936349958527,41.96070737046648,12984110.535073385
-57.75771056611313,204.8902794577716,48.676479639266745,11162655.999777976
36.363505925312126,179.95945336627483,61.25604327716019,11323387.12957834
49.82467524137098,181.8360588488904,60.86085912212184,11357748.625724556
36.90611470743778,212.54340389260506,49.852130737380094,12036267.499069825
53.59247556064875,212.96317263856145,50.70571420187457,11961989.777329078
-31.561501464241502,216.52543966574194,43.8651670104357,12959593.208102612
-20.35550175774864,223.04641382023692,43.65771551234707,11912209.488585113
-2.7579906034321766,193.30728594206994,57.13511489791131,10946932.06425535
0.6801895920771415,195.57623675951618,55.59724387002598,9874834.294090101
-2.22769984074219,201.68683960886483,53.15426343513582,10802414.089481551
-22.55434861152341,214.15921601979608,49.591040071159796,40721700.75295219
-21.54751356217554,214.8090620414514,48.88505696531843,42295784.88212328
-23.07699264565042,207.36488047848252,50.53947463051941,44553422.868180454
-27.604806158720578,220.54759510614895,46.631607823173454,49755087.53885318
-32.89009671263952,213.89378141328962,48.49303330447924,46612708.20122732
-29.956367930974835,203.63093651806048,52.58331562632088,46719994.68550279
-27.764413554723205,216.89984175756763,47.87431195971067,48932161.82483007
-39.651859058634614,232.54477924368803,41.251463332164576,55673564.20231369
-15.908208340131438,208.988624667345,50.52832936644518,50354714.013203524
-8.079977256066911,196.05301465868615,56.6260655198721,47237946.56421362
-11.255733232351275,212.03768703150126,50.23005822400205,54994289.58316224
-4.129016626714446,218.58959079995475,45.3131017721671,52164818.88397998
-30.964474628674907,237.92956173917082,40.04589095638403,58788464.10938918
-26.356190904158808,208.90495238452786,47.53650090678411,50975758.11975247
-12.712250933579043,206.43395205594243,48.84040003817154,52432064.52307087
-6.258201566304507,193.10627582374946,56.57522816086612,48898795.99789665
-17.145290568355733,205.38155488987832,53.58399570351821,52164766.650964946
-30.237018342150918,213.49720546427488,50.35016110346896,52587807.550747104
-33.03922390712941,222.52097198346019,45.81630878738247,53103014.46159617
-27.282414581197315,218.40438117909798,46.39302308966239,52623391.20614627
-13.50060760959002,204.1135634829152,53.56585960896632,47300599.5445
-27.60862907377728,215.13774302548336,46.894957961057344,48039384.558353744
-31.96379991199342,216.71056286008024,46.67306938687352,50219786.3581263
-69.37028188918904,219.2207970236268,46.62136077699029,53425683.11686366
-65.0341936141927,208.4609669734964,52.05331223712824,53714715.213861264
-62.13368818123725,216.00492918041527,45.079779829305835,46741280.70475856
-62.185317950476886,217.7346217413051,47.89376367946966,47115568.6704464
-50.37531535964183,212.51714789765902,49.871973879536654,41746664.516554154
-60.16836029711354,208.22182677244746,50.010252286012246,43778880.61622613
-64.59581039427675,222.50971689693142,45.497490545285245,46612185.48268774
-61.758279494664265,226.80711623753632,44.36716543586908,47860497.457770556
-52.945111785031884,213.47491246528625,49.317545181623245,44883347.9767249
-54.456719917318395,215.136020059952,47.39901055076666,43251608.091794536
-82.48806537123595,228.17796270360122,42.13970949119539,53052293.60399734
-56.23654584850476,215.97342022146768,46.698240555761004,47563087.70627667
-88.06965056413605,241.61797912841394,39.70292339167372,56177151.451632336
-63.34854490849368,218.4057436762905,43.274048478039504,51282987.78588481
-44.67055400236677,216.4592723081987,44.25773432005508,54480097.42825521
-43.317256027115434,207.07303770475846,50.69063906925203,51958803.89402477
-41.47930967929457,207.99142414286325,52.43788648391751,49954843.6327586
-56.28715421469306,223.80984363975404,46.68143439732512,53238856.07974394
-48.997800117628856,223.25384252050753,46.27955480067453,52421350.67702399
-47.116423414287794,225.89893661017413,42.61880480343439,53042434.745646015
-42.80934559582141,221.77747680078937,40.37499810422014,51393976.172591954
-45.98326268792971,221.89866471437563,44.384994522920124,50740972.97181485
-41.97954067408347,211.5480749590497,49.32434210423003,49835095.0505967
-49.687844717160914,214.36756884632996,50.11039831732455,59447701.634665385
-41.743306616321036,207.1203184688602,52.3697524381148,57437918.24984571
-46.203294551843584,211.56399622818208,47.99110066004323,58442946.07166396
-42.00535256879863,213.9808674740798,49.278518018460545,58782196.22742662
-48.4810173243678,212.27130146435775,49.78483469017192,57009491.16298109
-44.87897552872613,209.18506513162538,49.39552200217781,56180623.75733549
-52.906600354165874,224.93342891121574,44.56687823195239,63862154.41607095
-47.11334282408325,222.32171738155375,47.09856923203961,65508997.1003756
-34.416605430879116,208.84682915460326,52.2900497718515,60897479.83572744
-37.926562772938354,216.71299466719574,46.779395269418956,59033855.01141371
-49.44981793210664,227.19533334878724,42.074910890078854,73744156.37985611
-30.473192064116887,217.79415814534877,47.154930904229786,63339302.168964475
-66.22642790980939,243.76932104533807,35.93307358457355,72951040.81626259
-28.11860993935511,209.36906361793444,48.70343856086129,63298959.36697481
-11.935560088038187,206.41706395924848,49.72688045158134,65732708.99127324
-7.856625295957855,194.054596859698,56.355405454221454,59115624.1786653
-28.81892469363325,213.82097779676587,50.175776557371364,66121575.80833584
-38.436182791265395,219.49177367362427,47.60541516962803,64843554.780126765
-30.004958747309075,210.9673852600099,50.56641409782674,62648997.08789599
-31.61997321371109,221.0318561154054,43.91936343292787,65468141.60603573
-33.300257907037576,224.4958804238122,42.45069869710119,67872279.54045677
-29.31835377973914,209.92146550063262,50.78340618094444,61371913.32549433
-26.286304090489182,202.52193637736855,52.98715917402433,58742403.04540818
-23.754452168086857,206.7747496393731,51.47198413914134,53280222.91918327
-16.929830950708435,203.9278694547902,51.6707183583344,51952027.76734965
-25.326729095557795,207.83712335702512,48.86558790215054,55180681.429925755
-24.276417980390335,214.50551864801673,49.022442814537044,57609532.637779206
-23.294130194903687,196.09046945849514,56.00894081266256,52362885.17033002
-26.597757274621586,199.90813322529175,53.476069295122215,53382332.41828518
-27.23910298405721,218.7201576683874,46.170800951234924,58741454.02484113
-30.31569773294777,219.72297545120637,47.84165754531864,62382824.35360962
-10.924622866627402,202.28435894995891,53.26534034507381,58673492.63873803
-20.4647344664277,212.5230553289748,48.79741986761633,61480195.36110309
-11.186086345095134,208.57558316037284,51.306587933670244,68180613.28045149
-8.111040099206605,207.10213561583805,49.504176890125564,64520607.61384361
-27.747843687646053,230.2131004848452,41.925240982001924,73133812.29778102
-28.61280248996144,212.83919061893903,45.55893230179322,66144609.934462346
2.073889245227633,198.5749599486644,54.03679459757268,65673413.7095805
10.858457701935862,186.2248987956209,59.648776335151524,62875038.09040597
-7.2934714283445885,206.67437133167005,53.638435094200986,70096564.34715852
-29.18147573152106,224.48150179202275,44.32093292202353,73724556.03041884
-30.614542975725186,227.62999443441367,39.61667795696985,76330615.16910543
-25.442577765823927,225.29493122600252,43.80512817191493,77622137.82460538
-10.306760320611971,213.53793970449806,48.18032647836026,67344899.29032116
-16.409754123443008,209.47238968342572,50.233791714043946,64776827.030371
-23.1079341853158,217.6922538979543,46.75772614089169,69490293.2281194
-27.777941486693237,204.53468862577392,52.85544382953253,41026115.17938449
-32.804054371360934,205.4953070793399,50.15526058497244,43394848.41070855
-30.053658582244935,197.35901940874828,53.696781764211664,39071899.247902095
-38.40987224754613,214.81185008043758,48.146761211014564,43186435.96066942
-31.028356644902743,198.6069476864759,54.95472821946055,38404561.91991059
-41.629649206859824,202.3440466659722,52.485304128420466,39437736.91524144
-42.29345926407382,212.45035668484707,48.79358635571498,42059587.42822604
-45.96902679447956,225.27408089209894,44.81195301281468,43906900.560862765
-31.962759638499364,207.93142352758696,50.48602416432914,42441390.20888918
-40.91255503949415,212.60287198832157,47.91651398322756,41763504.07462878
-37.658066183375325,205.93258306367716,52.14998642203932,45509848.786967635
-32.47488812566101,212.38858985980733,46.85509206558868,44003050.34661662
-44.12025866973684,219.5546790484841,47.940139819935894,46161625.95337147
-38.86174054534888,196.74476176925782,53.18410555050514,41818724.762398176
-14.010212512801616,184.61847839615984,59.200399798375656,39524574.956290096
-8.659553541561763,182.99268631976884,60.28085261831234,42406117.59202464
-29.350464515389888,207.39493623178532,52.52768268526802,45833019.94601226
-43.13222768993623,219.1204714064679,47.31438926924329,47415452.513189025
-41.824908151336615,210.86833393501547,45.49606590635585,44335311.81710437
-46.7688097868168,221.53692283548662,43.8215491957958,49468295.429257445
-26.203905866142293,199.5580274666554,54.32811838811335,41497920.19178737
-34.68733015063518,202.38459492188667,52.61889872695133,40998617.897783175
-34.7572339892113,204.13119938672025,51.707647077070305,41039165.04880035
-32.088059108471555,213.36875451527158,48.13782714109766,11722808.814425996
-27.613794183382026,199.532541079172,54.60696162475688,12095634.705663657
-11.406882025558616,189.00290559986206,58.33982124079989,9862005.291643875
-25.21602262044894,209.70906545332218,49.30527197239121,10942434.491376754
-14.30420837940585,202.34172789939475,52.21622394612359,9005364.286206651
-33.218187867853686,209.17156355887164,48.05298544385937,11235399.53068852
-37.45639235245113,212.16338580625415,48.292207266173364,12372910.387307402
-36.341022042061184,225.1336020615381,44.12821726483571,12783797.34723665
-21.24314402164626,191.9059624378333,57.64310245770207,11780569.697363758
-25.47752620892024,202.8376241317601,52.188815383244446,11362115.842592333
-44.91025346066647,205.2332135632023,52.74334319556647,13858561.560411716
-30.252158891147644,214.46070837608386,44.77920350767636,12342320.997397812
-51.596883276731006,226.36386528165895,42.431536086592814,15632824.354670536
-48.781433177302944,202.2390140958487,49.037312525902735,13656375.486715151
41.95587449916414,165.94584268892322,66.43279290825467,11714993.229460487
42.58237434352506,181.51811913330312,60.454970835044605,13845039.68545343
22.24294075898723,212.51933725993513,49.40253135571379,15002862.119279554
31.34524023436299,217.03674632662114,47.7290766400522,16687405.8880122
-35.07026759184856,205.72967367382262,45.93864206436274,15786460.779687103
-36.86613110155761,220.36201273503866,45.18843872049956,16401980.924654143
-25.678982069776083,197.99243356000989,55.532372236530136,15040823.88282586
-33.75603312989702,209.33815694359873,50.09662384633066,15742087.052211903
-31.229172703789914,201.51732866822204,52.491126715477776,15277671.929651022
-36.33582387287163,208.25145447708564,51.42769875381032,8597222.304020444
-29.86498136885419,204.56764274242414,52.2657757356194,7942830.5100877695
-24.775845499495233,199.4549177346271,53.64256624803488,8264685.775022392
-28.180756835611334,209.58763768388962,50.32927126687241,8684548.806619218
-22.06729633129123,205.6518760409508,50.757544651473154,8205855.3491856875
-28.36987582548511,205.9570498869598,51.565841042010106,9008227.711634804
-33.35616717556414,207.96573173386787,51.1372012112065,9893986.324497301
-41.54077873348763,222.32586738791179,46.181662891865926,11259569.051375054
-36.320966774395146,206.19261108839237,51.57029801438284,11075388.67347969
-27.77245918538472,201.04239949330258,53.69002758985175,8947536.739977067
-52.52505164752111,207.53949368083522,52.02119227471758,11625494.920916805
-38.55180160755802,217.99737968421505,43.78868754139603,10036686.559613135
-52.779230230181525,224.64730164003595,46.111617629974944,12066660.230832562
-44.0251734547505,203.2249255807983,50.297565719730756,9356556.863710186
48.11855364790853,188.60737332293684,57.40757191964303,10796558.245683428
75.46837301486332,181.45829335701092,61.01709705380608,9691118.394989984
46.93144416430894,213.71279274069275,49.28121167797872,12791249.201768167
81.33957368284663,212.61834965199705,50.01225581716449,10343745.78435248
-49.628182306001975,217.56560132402228,42.560361304484786,12354062.350478167
-47.756617799141765,222.98849151680952,43.59822485352447,12661991.19195764
-34.863973439754744,197.8420614060924,55.375077670973496,11234097.427551968
-32.60407775824655,198.96063084191883,54.71080799121637,10442658.812164279
-39.63121802319853,202.9542743823331,52.50301133423909,11088327.22280321
-40.338532599933984,216.48815933878723,48.99801228177989,58009112.44610913
-36.22327941270822,206.60448507083674,53.21774274061272,55360731.24253015
-36.65414422626296,217.44390153371205,43.61024939335448,57063863.963784486
-34.82821667006053,214.85499763821463,48.71078421237394,55724989.854045175
-39.39947159482725,219.21407891877425,47.00705053075808,53827754.02161031
-39.831538033022696,208.58675665038572,48.43377926723997,51858455.63878666
-46.23499861753382,228.95801331187613,42.22779031049049,60261204.18361412
-41.39296358421424,228.45842919041388,44.753574424596536,62408683.6155701
-30.973634672128952,214.46964378342636,49.25307181943276,60562178.21756498
-35.10941384211222,222.28285818431686,43.49118363263233,60721684.11009871
-41.114724286320495,227.710521498675,43.6260145905494,70591482.19298449
-23.3879960732871,219.54335759180503,44.230437547059864,64690329.605566345
-59.828658948889455,240.79431524661413,38.79794839600959,69658708.417724
-10.624217196640672,213.72378194407793,42.827162243976545,65271525.121113576
8.680098853798057,215.82487996050986,43.636669447362465,68728591.3063925
16.82930042814118,201.03240399760762,53.74696225953312,63246684.00224492
-3.75574441103052,214.07330972688214,49.94487025497415,67349475.52918856
-16.370018854642865,225.10929759583996,46.22997352937091,67539529.05112201
-4.318729514346984,215.88459433454045,49.24231090024114,64606185.00049984
-3.2990951006316607,223.87542221657895,44.49648322654161,66653963.79566385
-0.10294903827593771,224.2013392673307,43.8948572127299,66750998.40127668
-3.9648218132313673,217.96402036489417,47.3520459890251,63388701.8155964
-0.4623866230741669,210.3364374132143,50.23896779463007,64882623.87763165
-39.491893340072096,209.68714662426828,50.35363847573399,22976710.650947113
-34.117321531796534,194.2244874930875,56.490852939794195,22713119.658700936
-30.221634593667574,192.63002857912943,56.09500642620378,21285032.56270692
-47.538034035733716,211.21158097504122,49.24377479060263,23986521.99271744
-40.24993159635736,203.94973411032515,52.28513136417564,20657840.144332632
-51.40947150767187,200.61557922207794,52.8768296210626,22783173.066919852
-46.92967701347794,210.12521827128148,50.24524445072689,23540672.80828963
-53.7688908471236,218.4368504057511,47.76599060056128,24974684.585762013
-37.78818498524876,203.78808654519162,52.849702663926564,23143463.04877893
-38.60919287926049,199.80187392394146,54.01357993165766,22230815.640835598
-53.37746571345312,217.1223410850689,46.11220800239721,26990278.467731126
-40.515667502748954,211.6268221493101,47.744163228723664,24358458.856207743
-54.372698760421684,218.91114413667674,47.310614268312975,25868808.71064298
-43.38205128211587,195.33598243025517,53.26102878253823,22633256.026462834
-31.64891445436149,179.62852214425038,60.97774049757527,21226767.12805404
-33.91626900212839,183.34630762813504,60.40060753553712,21384721.26569672
-57.68793511509551,211.57161112850918,50.36030099097911,23053325.131835733
-61.23795343999774,217.9962240373825,47.86792326230807,23452266.601908877
-60.76220802488646,216.77508499527175,44.06908824470088,23553771.43079049
-61.7057742294669,222.32424012930096,42.18706100553527,24293195.41672446
-54.931546175083525,213.37983271737357,47.795569094711254,23545075.864410844
-49.624653088569374,203.4674149850489,53.48349485091421,22014144.756262466
-45.64766872057879,193.7598704145712,56.52547691058203,20517798.45702056
-31.173674885609614,212.66265723702963,50.40225427323571,27382369.739235215
-33.79799083123635,215.00701492313965,49.26663253169363,28476149.13665165
-29.56130585585683,206.59280067005784,51.04598360506111,27583684.02191222
-35.7644151249099,220.38280575059798,46.785971194398144,30101320.505310167
-36.20983945981183,212.88523795896617,48.852056000916264,28423832.37820536
-29.764453209264246,199.34215212319396,54.99649382016901,27686340.468848303
-34.1714332586547,219.61665291366626,47.79567622421155,29996674.35552554
-43.09742884380822,234.62912768354545,40.549059658364285,33487498.559624664
-22.751333381665518,208.49612803394848,51.32011625345899,29757659.91271602
-23.19016378049372,198.5191501678437,55.7836970665976,27724366.613542356
-16.367441527588085,206.70576249459555,52.706662790248174,30929651.959557574
-12.97164974740744,213.59430457544113,48.64506133367581,29174102.753779583
-44.89784864585309,240.73017403860104,37.546239506816164,34727715.64839466
-42.80300683599836,219.62128234379816,43.316510219251995,31176976.036832668
-33.87847429636142,208.1938904036724,47.16677624232443,31631588.972746093
-24.690990836970997,196.6741845082397,55.489603922514334,29428613.904407766
-30.560529400062308,205.61086768943096,53.56275756241871,31239141.75613597
-39.64851941388267,214.2451579439421,51.043020233774996,31071388.224877153
-39.40202032929906,217.08368933129168,48.839493724389285,31149898.65806552
-35.253730861489345,216.92093309708616,46.55371196771716,30627188.019700132
-23.619204161649833,204.26541590473244,53.75558415317278,28526866.411741406
-33.89077473776604,213.11658393671314,48.22992484360884,29435918.313239545
-41.993779794102835,221.00712204631236,45.69433185002981,31882469.74583126
-62.34434211084739,217.5204634865695,47.940590269596896,43463924.49844461
-54.52518260319232,209.771421737707,51.565889695801616,42076513.12047384
-48.18072050899502,213.89270468201903,46.64755208074712,40703850.14665372
-46.58416973065093,216.24431470244235,48.51834715871337,41151362.286055475
-41.47621200456024,212.5820601084688,50.06991971254524,37518225.14083546
-45.10537805965632,206.288574917824,49.89452134869407,36660768.827935815
-55.997477900368054,227.62266345535136,43.33697011289155,43316665.69480567
-49.281138260472915,225.20152660974054,46.000532306356035,43892759.414894454
-40.092282910125164,212.9805958510915,50.07627872474745,42818274.97013865
-43.058332621791095,218.0212945552612,46.16439485583578,42827893.80199273
-65.41551555167078,234.0770303585341,38.90056980799227,49753817.167662956
-38.79888501649938,215.91183567445842,47.94933551090298,44898680.54432495
-77.09745552266995,245.18719126494398,37.334093418004386,51739033.31994158
-38.49814692229856,214.85530907877728,42.7556723506882,46492514.54891953
-15.731651362477152,213.02727823374153,43.150824538542565,48875841.15228389
-12.17250375472355,195.19905907503016,56.13912409019758,45084997.84318073
-32.38094754998801,222.16884144255346,45.87450226359192,50973232.59896617
-34.821834277235524,220.71265012902586,47.435465432068895,49453600.32540197
-25.267961886325907,212.1658365546882,51.0961328209778,49003803.239584215
-26.500526665837384,220.67925355610896,44.544631365310806,51308813.58239463
-29.896001276149008,228.61602679978205,41.227863891991774,53154145.267377056
-27.73924286854944,216.81194899808906,47.32448886013913,49577807.321369715
-28.769880418369326,215.87009826565372,46.09806879140547,50025019.883356355
-33.166864643213074,221.37836300443087,45.9286923914417,34348214.0543132
-30.653311649488955,217.82783345510143,47.82201246813361,35903392.48859438
-24.159589315686617,204.3790479037325,51.33297094345244,35443177.40776972
-33.68037014810781,225.915823383717,43.980112215962436,40564894.012171164
-31.973339704174123,208.88358331967356,50.8087015226497,35583209.79904306
-29.346632173623533,207.2074694488747,51.3403150766062,37205667.62801449
-32.397835708136085,217.79115538214137,48.08517989835104,39106048.44999817
-43.012825153178,237.42566837511004,38.19016613792087,44817808.243255414
-24.729260383811265,217.11119548588977,46.57064906944015,39317152.719617665
-15.619828980492457,200.46785244723287,55.47914926791805,37841442.466627486
-16.493998590220713,215.03111620637537,49.36530230039284,44055527.78151661
-5.349898506233927,216.04618397756894,48.14578025939136,40450534.43045685
-34.82863611316236,239.911681261563,39.12886674935771,42341580.78482698
-27.78346281833734,217.18567247738793,45.13505881909214,38664018.90916133
-11.40175875677727,207.17063797636,49.44826500387944,37993905.84540244
-6.644911872810724,197.34495100471213,55.651774752735946,36040500.57954149
-13.577192540617602,208.20652576837892,52.74846782845202,38663177.30691211
-30.360173076757633,218.30967954557673,48.64539343306001,40371777.63010319
-29.281415415278076,219.00711264998063,48.44672748498783,41172964.86610485
-33.424594877647394,228.01012936658844,42.29445558646967,43565361.874371335
-15.26472067406496,207.45856386554806,52.780572362641124,38046709.80078492
-30.189954260980244,219.19038458259274,45.02748962721853,37170774.48493908
-32.65924276663932,221.8077458460375,44.235146952788,39146449.81042464
-50.340038964458785,226.1046277298774,43.51501544456528,65096871.71585
-41.66441656316738,211.61175814881426,51.06855750414911,62775399.168092445
-43.731135713796505,219.45138292062438,41.9887859084306,60958564.34965291
-41.34400442032839,220.9008669024297,46.38822623047395,61700209.920043394
-42.25531879425057,223.56108710543413,44.27569324839533,57639914.49870656
-39.8181561181689,208.93175972730933,50.90647945938235,55182727.93845065
-47.28162330785872,229.4962032077092,41.97135159646314,61987769.03243007
-47.459727730801575,232.82623699119358,39.60514070527347,65031106.02818738
-30.99955794514227,215.7087044273212,47.43161070464134,61574153.21895696
-38.43733347667364,219.612608136762,45.342288759483154,61677419.17432463
-50.89107972699304,229.8617653896763,41.148711015415756,73727729.10861975
-27.301368477475393,215.93324815740561,47.24178495567662,64786439.48867152
-57.96284582850561,245.59573640286726,37.163031933213006,71236153.4363802
-38.41712683359873,216.10100977278853,42.29558724355638,64007658.25187391
-16.354248548988494,215.62038680073965,44.4936714733642,67174383.9287179
-13.871273474297624,203.23969831630893,52.30497027474257,64564935.343899116
-23.090969939502145,211.65302645927295,50.87869356087299,61066097.3295452
-36.932071874290756,222.073146100116,46.84850369529295,66798998.30795749
-32.55049934147988,220.42257380040792,46.96527648147185,64272841.9564019
-33.93337246685388,222.617682771006,44.36133395819115,66962793.45742146
-30.037883385307538,218.7707921898782,40.88595015793726,64126943.437370785
-37.30290224679857,218.46464859672415,47.17986063350668,64204842.10296255
-42.07403015270771,218.7310781336655,45.94729204356395,67807806.6200151
-40.866881443196604,225.86504735328162,43.32088626302425,48666932.15044765
-27.160655500805774,203.02328953956385,54.231104526962326,44087973.15166676
-33.44624928504604,203.65974784940045,42.871641417905494,42507145.68881443
-34.07822386314879,217.61799874742428,46.89893271622873,45420462.6832068
-38.91156456803259,212.79266926156197,49.30743879283614,41800787.66877874
-39.542608293328215,211.99738878609242,47.01504111521808,42100050.949317895
-36.72558450345866,220.73623389759268,45.90509577949274,45055011.29724835
-44.98520651670103,236.22827304463863,38.48531139274655,49667268.432432
-24.065338024967986,206.3711585803958,51.1115333455225,44339916.55102265
-27.226167719432198,213.18318461776107,48.48165050614398,44822011.85837842
-33.97812097420757,220.53069141871492,46.552268812225975,54320268.66178898
-21.19564652440826,214.60382599058903,46.73437655750172,48414185.35167187
-47.44254983405537,240.2159203059491,40.013501208270554,53639239.727681994
-33.153234170653434,213.3968366672343,47.24028417089562,48469386.879877724
-12.982292439836698,209.3920210223896,49.26226069692166,48363136.896807455
-6.1052617926685855,193.28189549377748,57.275663403547696,45087130.62521134
-28.47571702048438,209.71041505019093,51.083228942380174,41356231.80034567
-31.600469420504965,215.37931360434231,49.89357779019224,49580748.7503468
-32.0134310495329,223.12023692044932,45.51325711154254,47767334.044991985
-32.25779704812828,221.15665902108594,43.56505275129962,51080407.570705265
-24.515766021940976,221.5770066470941,43.509696711364995,47776996.97884332
-27.567231920578337,211.07873207083867,49.21248837390863,45675301.50336093
-32.62888901846688,217.28958691944354,46.62481595661302,48019677.588508554
-28.028816363371305,215.58460755525084,48.41900745095427,54259955.22575435
-26.009673664194963,208.87862280667468,51.298445193770476,53085041.50698572
-30.317499839820556,216.1880198513336,44.628004864259765,55075385.43070382
-25.293423938848434,216.96058816356344,46.736108898418024,56271097.74984293
-42.13820104352223,220.07372067740835,43.79653608815306,55389808.974469624
-33.83389820893353,213.79980676130072,47.10265769503826,54729463.14506422
-31.145161042156985,224.06825725118324,44.01603934565264,59146168.562578306
-32.112421438544004,226.6443565725458,45.11514082166536,62608781.006055824
-12.488873493760678,206.77271817300607,50.566954975478666,59658031.56364081
-23.53423463374972,213.10372131600343,49.1969422448808,60994082.548954025
-16.26383985910971,218.3862168642554,46.60743602387765,73566074.5657432
-7.834824936294439,208.1220553005387,50.5108968885304,67393559.47984108
-37.31674387749277,236.6700942263633,40.37398269435744,74458636.34249963
-8.778286133906477,204.61612324566886,47.31365252649516,62647044.26852128
14.00705886200467,202.7666982840965,52.386511083465166,65348219.26975382
19.44132610865381,190.79976072601858,57.96945366390355,63394788.875252835
-13.09129718393163,224.59978472408147,43.086699411060636,67386659.9347791
-16.70237071095275,214.59705311813923,49.11839865728689,68502263.53970395
-17.733784156133993,218.95958184171286,46.548425538874426,66702528.87557671
-21.918052864232465,222.34890961302153,43.345410962882625,73024166.86545114
-4.83767988566629,208.9459536306731,50.95611444564179,64453700.3997022
-21.467687187563683,214.76223152377315,48.52175916563942,66907034.19940555
-20.80490546995287,210.20706193157457,50.589475461021266,66939619.06456839
-25.61520162326343,204.42845659952582,51.61347479601022,35922344.20214135
-32.33730885737205,203.54409780095557,51.20200391471167,38890694.473639734
-22.01246658434232,196.54775900131608,53.680634123202026,33481808.54103951
-32.54146619851764,214.90434943279615,46.01232253039848,36608844.17561512
-32.87207429846052,202.08748644121442,51.27462845067794,32874800.111309912
-34.81203758784747,198.44486686596065,53.38845573318713,35936825.4572586
-24.16586209879918,199.80399822501022,53.705878129561825,34343142.39954737
-39.12458340348195,221.96321476279445,45.3281033004605,39514530.74613118
-20.22862080572665,200.49743213867077,52.68039509180426,34462332.70531243
-24.211413099968212,198.6854719723815,53.97122156272712,34150885.45417634
-14.606870159146439,200.56437900813944,54.42412621874678,37551861.2234978
-8.640278439793832,193.56798435657947,55.71862260237276,32231543.194210555
-36.206739377394,222.63691973728965,45.69899473118335,41342847.785873264
-40.64292854839144,207.23067038071713,48.8549421450582,34824587.79157675
-26.650223018593437,183.47977695314876,59.779033260923825,33367555.175193314
-21.168993697543357,179.01725625248582,61.3381108198073,32281268.832003884
-39.63602854378067,206.2064817814844,52.495086729943296,37817085.133518815
-51.39149073241222,214.39658810812398,48.445956826576094,39319103.62261419
-47.46128978136656,207.85540427200976,49.25020130195617,36205538.86249706
-50.404788568185694,215.5428363539686,46.56697241378811,39694713.61148503
-38.26652361436089,204.6017284957652,50.718343267060845,35481794.41773055
-46.933098547148205,206.54419041039364,50.616866469651995,36928081.243196175
-45.207365728576406,205.49141248415253,50.060001448211096,36187968.61455782
-20.087845523020945,203.50592227262496,52.915765244896875,47940577.959779546
-24.33750281606561,207.39307984018888,48.836439647288444,48569834.99597092
-14.735050860661858,198.0982269234246,53.78705179262374,47426712.35559524
-26.630300941512417,214.4789310954602,48.191644007666355,52665044.155772954
-25.630215917661786,198.8500007341645,54.98224920784514,47606694.58376638
-31.26256153364261,202.93717118219865,51.71541703944672,48896648.005573764
-30.286105940466115,219.27591466695594,44.68429396242118,52160345.911768004
-31.464896874877667,222.61501490094452,45.64310174163825,54662849.77090905
-12.984793573329057,203.31654674786114,52.93115845940952,50236159.912044205
-24.581542406347552,213.89969106996432,47.69472933481961,52686946.25154608
-11.962816231132564,206.3653262398493,52.003784867325976,59223786.16939535
-15.672769440491606,214.20530930670975,47.16210973594798,60323166.84993171
-36.99325965551441,234.3740052223693,41.45955622692372,63125436.75773384
-24.69429155298684,213.85540117298842,45.50124488694246,57763130.84470049
3.468356539268825,204.8489555605429,51.335552062377246,57216722.31177701
7.8635233557412505,190.44354821352135,57.96978834725451,55092877.011883624
-0.9607424911606586,204.25632355674497,54.386588760088216,58148331.55499013
-28.391270508533182,225.98381888468612,44.89196776167091,60692248.254041255
-18.051648514247887,213.40779090778233,48.710105079464256,56823447.99348665
